Time,Longitude,Latitude,Altitude,CO2,p,Light,T,h
2023-12-04 07:31:47,9.968110,51.405502,234.5,408,98706,14.86,2.12,45.60
2023-12-04 07:31:48,9.968062,51.405502,234.5,408,98692,14.96,2.15,45.61
2023-12-04 07:31:49,9.968000,51.405498,234.5,403,98695,15.05,2.13,45.65
2023-12-04 07:31:50,9.967947,51.405494,234.5,408,98690,15.15,2.15,45.68
2023-12-04 07:31:51,9.967858,51.405517,234.5,408,98690,15.54,2.15,45.69
2023-12-04 07:31:52,9.967796,51.405521,234.5,408,98709,14.96,2.12,45.74
2023-12-04 07:31:53,9.967749,51.405506,234.5,408,98712,14.86,2.12,45.76
2023-12-04 07:31:54,9.967706,51.405506,234.5,408,98701,15.25,2.12,45.78
2023-12-04 07:31:55,9.967633,51.405498,234.5,408,98709,14.96,2.12,45.83
2023-12-04 07:31:56,9.967552,51.405506,234.5,408,98712,14.57,2.10,45.86
2023-12-04 07:31:57,9.967490,51.405498,234.5,408,98701,15.44,2.09,45.88
2023-12-04 07:31:58,9.967597,51.405513,234.5,408,98706,14.76,2.11,45.89
2023-12-04 07:31:59,9.967643,51.405506,234.5,408,98712,15.35,2.08,45.93
2023-12-04 07:32:00,9.967678,51.405517,234.5,403,98723,15.44,2.06,45.95
2023-12-04 07:32:01,9.967717,51.405525,234.5,408,98728,15.05,2.01,45.96
2023-12-04 07:32:02,9.967755,51.405548,234.5,408,98728,14.96,1.99,45.98
2023-12-04 07:32:03,9.967769,51.405525,234.5,408,98731,14.86,1.99,46.01
2023-12-04 07:32:04,9.967786,51.405551,234.5,408,98740,15.44,1.98,46.04
2023-12-04 07:32:05,9.967815,51.405578,213.4,408,98745,15.25,1.98,46.07
2023-12-04 07:32:06,9.967846,51.405632,213.4,408,98756,15.44,1.98,46.08
2023-12-04 07:32:07,9.967869,51.405673,213.4,408,98765,15.25,1.97,46.10
2023-12-04 07:32:08,9.967902,51.405715,213.4,408,98765,14.76,1.96,46.14
2023-12-04 07:32:10,9.967919,51.405883,213.4,408,98784,15.35,1.94,46.20
2023-12-04 07:32:12,9.967922,51.406124,213.4,398,98781,14.96,1.94,46.25
2023-12-04 07:32:14,9.967858,51.406394,213.4,348,98797,15.05,1.91,46.32
2023-12-04 07:32:16,9.967811,51.406509,213.4,249,98778,15.35,1.87,46.37
2023-12-04 07:32:18,9.967707,51.406620,213.4,169,98797,14.96,1.87,46.42
2023-12-04 07:32:20,9.967574,51.406730,213.4,119,98776,15.35,1.87,46.49
2023-12-04 07:32:22,9.967401,51.407039,213.4,39,98791,14.76,1.86,46.54
2023-12-04 07:32:24,9.967275,51.407360,213.4,24,98784,15.35,1.85,46.59
2023-12-04 07:32:26,9.967133,51.407714,213.4,24,98787,15.05,1.86,46.66
2023-12-04 07:32:28,9.967049,51.407863,213.4,24,98791,14.96,1.84,46.71
2023-12-04 07:32:30,9.967063,51.407726,213.4,24,98797,15.25,1.82,46.76
2023-12-04 07:32:32,9.967077,51.407661,213.4,24,98800,15.05,1.79,46.81
2023-12-04 07:32:34,9.967054,51.407726,213.4,24,98797,15.64,1.79,46.88
2023-12-04 07:32:36,9.967065,51.407798,213.4,24,98800,15.05,1.80,46.92
2023-12-04 07:32:46,9.967342,51.407176,213.4,24,98827,15.74,1.67,47.17
2023-12-04 07:32:48,9.967309,51.407150,213.4,24,98832,15.54,1.68,47.18
2023-12-04 07:32:50,9.967294,51.407108,213.4,24,98838,15.74,1.66,47.22
2023-12-04 07:32:52,9.967297,51.407051,213.4,24,98843,15.84,1.64,47.27
2023-12-04 07:32:54,9.967288,51.407032,213.4,24,98846,15.35,1.63,47.32
2023-12-04 07:32:56,9.967318,51.406932,213.4,24,98840,15.84,1.64,47.38
2023-12-04 07:32:58,9.967318,51.406883,213.4,24,98840,15.64,1.57,47.41
2023-12-04 07:33:00,9.967401,51.406711,213.4,24,98857,16.03,1.53,47.45
2023-12-04 07:33:02,9.967515,51.406467,213.4,24,98874,15.74,1.50,47.49
2023-12-04 07:33:07,9.967620,51.406352,213.4,99,98879,15.84,1.47,47.65
2023-12-04 07:33:09,9.967631,51.406311,213.4,174,98879,15.93,1.46,47.68
2023-12-04 07:33:11,9.967638,51.406288,213.4,253,98888,15.64,1.45,47.71
2023-12-04 07:33:13,9.967641,51.406215,213.4,293,98896,15.84,1.42,47.76
2023-12-04 07:33:15,9.967675,51.406169,213.4,368,98921,15.54,1.37,47.81
2023-12-04 07:33:17,9.967659,51.406196,213.4,408,98918,15.54,1.37,47.81
2023-12-04 07:33:18,9.967749,51.405845,213.4,408,98932,15.64,1.34,47.83
2023-12-04 07:33:19,9.967837,51.405559,213.4,408,98949,15.64,1.31,47.85
2023-12-04 07:33:20,9.967845,51.405532,213.4,408,98932,15.93,1.31,47.88
2023-12-04 07:33:53,9.967888,51.405715,213.4,408,98998,16.03,0.99,48.89
2023-12-04 07:33:54,9.967884,51.405723,213.4,408,99006,16.13,0.99,48.84
2023-12-04 07:33:55,9.967877,51.405723,213.4,403,99006,19.35,0.96,48.86
2023-12-04 07:33:56,9.967865,51.405704,213.4,408,99012,16.03,0.96,48.88
2023-12-04 07:33:57,9.967853,51.405723,213.4,408,99001,19.26,0.98,48.94
2023-12-04 07:33:58,9.967854,51.405719,213.4,403,99006,16.32,0.95,48.95
2023-12-04 07:33:59,9.967863,51.405723,213.4,408,99012,19.06,0.95,48.99
2023-12-04 07:34:00,9.967849,51.405715,213.4,403,99014,16.32,0.95,49.01
2023-12-04 07:34:01,9.967841,51.405685,213.4,408,99017,18.57,0.96,49.03
2023-12-04 07:34:02,9.967816,51.405685,213.4,408,99012,16.23,0.95,49.07
2023-12-04 07:34:03,9.967780,51.405696,213.4,408,99023,18.77,0.94,49.07
2023-12-04 07:34:07,9.967879,51.405612,213.4,408,99009,18.57,0.91,49.24
2023-12-04 07:34:08,9.967943,51.405586,213.4,408,99012,16.13,0.92,49.26
2023-12-04 07:34:09,9.967966,51.405570,213.4,403,99014,17.79,0.92,49.28
2023-12-04 07:34:10,9.968015,51.405555,213.4,408,99020,16.32,0.92,49.30
2023-12-04 07:34:11,9.967999,51.405586,213.4,408,99009,17.79,0.91,49.33
2023-12-04 07:34:12,9.967989,51.405601,212.9,408,99006,16.23,0.91,49.36
2023-12-04 07:34:13,9.968019,51.405582,212.9,403,99009,18.48,0.92,49.39
2023-12-04 07:34:14,9.968047,51.405578,212.9,403,99014,16.52,0.91,49.43
2023-12-04 07:34:16,9.968093,51.405567,212.9,408,99017,16.23,0.88,49.48
2023-12-04 07:34:18,9.968038,51.405620,212.9,408,99028,15.93,0.90,49.53
2023-12-04 07:34:20,9.967988,51.405677,212.9,358,99026,16.52,0.87,49.61
2023-12-04 07:34:22,9.968132,51.405487,212.9,283,99020,16.32,0.90,49.65
2023-12-04 07:34:24,9.968382,51.405090,212.9,199,99012,16.52,0.88,49.72
2023-12-04 07:38:03,9.967894,51.405712,212.9,408,99199,7.14,0.08,53.84
2023-12-04 07:38:04,9.967885,51.405807,212.9,408,99188,15.15,0.07,53.76
2023-12-04 07:38:05,9.967893,51.405864,212.9,408,99201,33.92,0.07,53.80
2023-12-04 07:38:06,9.967882,51.405872,212.9,408,99210,58.26,0.04,53.81
2023-12-04 07:38:07,9.967875,51.405872,212.9,408,99213,65.20,0.04,53.83
2023-12-04 07:38:08,9.967876,51.405872,212.9,408,99218,73.61,0.01,53.83
2023-12-04 07:38:09,9.967879,51.405860,212.9,408,99224,56.40,0.02,53.88
